CountryName,Region,IndicatorName.1,IndicatorName.2,IndicatorName.3,IndicatorName.4,income,gdp,life_expectancy,population
Cabo Verde,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2554.300743,1664310770,71.941,492654
Cambodia,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",660.4069922,11242275199,66.555,14312212
Cameroon,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1059.839636,26143818510,55.424,20341241
Canada,North America,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",38427.36803,1.61354E+12,81.24634146,34004889
Central African Republic,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",411.6333611,2140503193,47.56,4386768
Chad,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",670.4529455,10657705536,50.233,11952136
Chile,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",9146.420113,2.18538E+11,78.454,17062536
China,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",3459.181815,6.08716E+12,75.236,1337705000
Colombia,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",5024.446509,2.86104E+11,73.325,45222700
Comoros,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1172.448109,907093130.3,61.862,689692
"Congo, Dem. Rep.",Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",242.2046831,21565720044,56.907,64563854
"Congo, Rep.",Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",492.1510107,12007880439,60.473,4273731
Costa Rica,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",7299.732559,37268616184,78.756,4577378
Cote d'Ivoire,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1090.910152,24884503951,50.423,20532950
Croatia,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",11183.87985,59865977192,76.47560976,4295427
Cuba,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",4815.756776,64328000000,78.959,11225832
Curacao,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,3038699609,76.15609756,148703
Cyprus,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",26205.3584,25562264901,79.43,1112612
Czech Republic,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",14047.23332,2.07478E+11,77.42439024,10474410
Denmark,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",47972.22347,3.21995E+11,79.1,5547683
Djibouti,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,1128611700,60.383,840198
Dominican Republic,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",5124.048861,53982886258,72.702,9695121
Ecuador,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",3667.011472,69555367000,75.046,15011117
"Egypt, Arab Rep.",Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2258.173653,2.18888E+11,70.357,82761235
El Salvador,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2684.767313,18447920000,71.902,6183875
Equatorial Guinea,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2673.790315,16298542028,55.908,943639
Eritrea,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",587.9966245,2117039512,62.181,3170435
Estonia,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",11363.22057,19490936349,75.42926829,1331475
Eswatini,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",3399.712515,4438778424,51.598,1064837
Ethiopia,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",259.0775625,29933790334,61.625,87639964
Faroe Islands,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,2320424601,80.58780488,47814
Fiji,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",3221.781437,3140508836,69.267,859818
Finland,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",37972.25819,2.478E+11,79.87073171,5363352
France,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",34311.51773,2.64261E+12,81.66341463,65027507
Gabon,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",4586.303198,14358584300,62.893,1624140
"Gambia, The",Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",382.6464494,951806368.7,59.622,1793196
Georgia,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2629.749165,11638500814,72.649,3786695
Germany,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",35069.50969,3.41709E+12,79.98780488,81776930
Ghana,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",979.1573751,32174772956,60.924,24779619
Greece,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",21801.27771,2.99362E+11,80.38780488,11121341
Greenland,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,2503156061,70.85707317,56905
Grenada,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,771013259.3,72.618,106233
Guam,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,4895000000,78.134,159444
Guatemala,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2371.279229,41338521638,71.494,14630417
Guinea,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",482.9331043,6853467858,56.765,10192176
Guinea-Bissau,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",468.5635658,849050127.5,55.05,1522599
Guyana,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2660.477005,2273225042,66.022,749436
Haiti,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",628.6312063,6622541529,61.296,9949322
Honduras,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1670.712868,15729644901,72.446,8317470
"Hong Kong SAR, China",East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,2.28638E+11,82.97804878,7024200
Hungary,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",10096.54244,1.30923E+11,74.20731707,10000023
Iceland,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",32128.8055,13683689802,81.89756098,318041
India,South Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1172.804567,1.67562E+12,66.625,1234281170
Indonesia,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2325.629811,7.55094E+11,68.15,241834215
"Iran, Islamic Rep.",Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",5355.085433,4.8707E+11,73.932,73762519
Iraq,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",3721.645311,1.38517E+11,68.465,29741976
Ireland,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",33811.35879,2.22134E+11,80.74390244,4560155
Israel,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",25867.4727,2.33733E+11,81.60243902,7623600
Italy,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",29459.5333,2.12506E+12,82.03658537,59277417
Jamaica,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",4134.572385,13200286270,74.883,2810460
Japan,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",35086.7823,5.7001E+12,82.84268293,128070000
Jordan,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",3288.661378,26551480959,73.412,7261539
Kazakhstan,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",5717.931578,1.48047E+11,68.29536585,16321872
Kenya,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",798.0552513,40000088347,62.936,42030676
Kiribati,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2077.419114,156120895.2,65.354,102927
"Korea, Rep.",East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",18160.96605,1.0945E+12,80.11707317,49554112
Kosovo,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,5830463576,69.9,1775680
Kuwait,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",34443.6355,1.15419E+11,73.979,2991884
Kyrgyz Republic,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",664.6806693,4794357795,69.3,5447900
Lao PDR,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",780.0778387,7127792630,64.357,6249165
Latvia,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",8601.764483,23757368290,73.48292683,2097555
Lebanon,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",6439.665358,38419626534,78.43,4953061
Lesotho,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1313.282046,2361613520,50.826,1995581
Liberia,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",325.9455466,1998000000,59.631,3891356
Libya,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",8716.151932,74773444901,71.643,6197663
Liechtenstein,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,5082366478,81.84146341,35994
Lithuania,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",10302.31777,37120517694,73.26829268,3097282
Luxembourg,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",63004.25537,53212476812,80.63170732,506953
"Macao SAR, China",East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,28123640999,82.704,538219
Madagascar,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",381.7990089,8729936136,63.388,21151640
Malawi,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",357.9759066,6959655571,57.263,14539612
Malaysia,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",6804.800261,2.55017E+11,74.21,28208035
Maldives,South Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",5396.348598,2588176055,76.112,365734
Mali,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",557.1644161,10678749467,55.249,15049353
Malta,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,8741059603,81.39756098,414508
Mauritania,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",836.6354493,4337794151,61.997,3494195
Mauritius,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",7072.219454,10003670690,72.96731707,1250400
Mexico,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",7362.916552,1.0578E+12,76.096,114092963
"Micronesia, Fed. Sts.",East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,296525300,68.582,102911
Moldova,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1636.32958,6974960345,69.616,3562045
Mongolia,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1822.244692,7189481824,67.383,2719896
Montenegro,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",5867.368608,4139192053,75.28,619428
Morocco,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2472.545213,93216746662,73.999,32343389
Mozambique,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",356.2009993,10154238250,54.7,23531574
Myanmar,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",942.797632,49540813342,65.178,50600818
Namibia,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",4509.129492,11282192605,58.189,2118874
Nepal,South Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",550.7369591,16002656434,67.914,27013212
Netherlands,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",41980.65207,8.46555E+11,80.70243902,16615394
New Zealand,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",26603.7569,1.46584E+11,80.70243902,4350700
Nicaragua,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1274.915039,8758622329,73.699,5824065
Niger,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",303.7272482,5718664505,56.838,16464025
Nigeria,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1823.661325,3.6336E+11,50.847,158503197
North Macedonia,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",3458.033256,9407168702,74.632,2070741
Norway,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",68568.62814,4.29131E+11,80.99756098,4889252
Oman,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",10546.36654,58642392718,75.694,3041434
Pakistan,South Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",946.3384485,1.77407E+11,65.134,179424641
Panama,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",6920.055448,29440300000,76.828,3642687
Papua New Guinea,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1301.794307,14250726290,64.634,7310507
Paraguay,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",3596.179996,27215968616,72.285,6248020
Peru,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",4076.029394,1.47529E+11,73.681,29027674
Philippines,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2279.916843,1.99591E+11,68.32,93966780
Poland,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",10719.98116,4.79321E+11,76.24634146,38042794
Portugal,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",17861.8235,2.38303E+11,79.02682927,10573100
Puerto Rico,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,98381300000,78.40817073,3721525
Qatar,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",41865.06279,1.25122E+11,77.301,1856327
Romania,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",6554.84463,1.66225E+11,73.45853659,20246871
Russian Federation,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",8426.137374,1.52492E+12,68.84121951,142849449
Rwanda,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",467.43743,5783152633,63.14,10039338
Samoa,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2931.103713,643046733.4,73.122,185949
Sao Tome and Principe,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",855.8350757,197454052.1,65.875,180371
Saudi Arabia,Middle East & North Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",15762.79865,5.28207E+11,73.574,27421461
Senegal,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1134.644425,16215069256,64.177,12678148
Serbia,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",4408.770166,41819468692,74.33658537,7291436
Seychelles,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",9148.702691,969936525.3,73.19756098,89770
Sierra Leone,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",346.3542118,2578026297,48.224,6415634
Singapore,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",40099.66612,2.39809E+11,81.54146341,5076732
Slovak Republic,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",12941.0027,89501012916,75.11219512,5391428
Slovenia,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",18452.07314,48013606745,79.42195122,2048583
Solomon Islands,East Asia & Pacific,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",612.9461212,681151190,68.572,527861
South Africa,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",5883.215157,3.75349E+11,55.888,51216964
South Sudan,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total", ,15727363443,53.655,9508364
Spain,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",25097.78781,1.43162E+12,81.62682927,46576897
Sri Lanka,South Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",2597.124533,56725749222,74.352,20261737
St. Lucia,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",6631.366645,1399203481,74.465,174085
St. Vincent and the Grenadines,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",5355.418168,681225963,72.327,108255
Sudan,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",1344.42154,65634109237,62.62,34545013
Suriname,Latin America & Caribbean,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",5592.949123,4368398048,70.335,529131
Sweden,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",44707.62471,4.88909E+11,81.45121951,9378126
Switzerland,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",63531.5183,5.83783E+11,82.24634146,7824909
Tajikistan,Europe & Central Asia,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",780.0753381,5642178580,69.644,7527394
Tanzania,Sub-Saharan Africa,Adjusted net national income per capita (current US$),GDP (current US$),"Life expectancy at birth, total (years)","Population, total",646.9994131,32014249841,60.893,44346525
